CourseID,Month,CurrentEnrollments,CurrentRevenue,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,YearsOfExperience,TeacherRating,ExpertiseCategoryMatch,PastEnrollmentCount,PastAverageRevenue,RevenuePerEnrollment,TargetEnrollmentCount,TargetCourseRevenue,ForecastMonth,MonthNumber,PriceBand,DurationBucket,RatingTier,ExperienceBucket
CR00022,2025-09,18,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,18,0.0,0.0,15.0,0.0,2025-10,10,Free,Medium,Good,Senior
CR00022,2025-10,15,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,15,0.0,0.0,12.0,0.0,2025-11,11,Free,Medium,Good,Senior
CR00022,2025-11,12,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,12,0.0,0.0,14.0,0.0,2025-12,12,Free,Medium,Good,Senior
CR00023,2025-01,15,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,15,0.0,0.0,18.0,0.0,2025-02,2,Free,Short,Good,Senior
CR00023,2025-02,18,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,18,0.0,0.0,15.0,0.0,2025-03,3,Free,Short,Good,Senior
CR00023,2025-03,15,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,15,0.0,0.0,18.0,0.0,2025-04,4,Free,Short,Good,Senior
CR00023,2025-04,18,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,18,0.0,0.0,16.0,0.0,2025-05,5,Free,Short,Good,Senior
CR00023,2025-05,16,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,16,0.0,0.0,17.0,0.0,2025-06,6,Free,Short,Good,Senior
CR00023,2025-06,17,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,17,0.0,0.0,22.0,0.0,2025-07,7,Free,Short,Good,Senior
CR00023,2025-07,22,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,22,0.0,0.0,11.0,0.0,2025-08,8,Free,Short,Good,Senior
CR00023,2025-08,11,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,11,0.0,0.0,11.0,0.0,2025-09,9,Free,Short,Good,Senior
CR00023,2025-09,11,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,11,0.0,0.0,12.0,0.0,2025-10,10,Free,Short,Good,Senior
CR00023,2025-10,12,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,12,0.0,0.0,13.0,0.0,2025-11,11,Free,Short,Good,Senior
CR00023,2025-11,13,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,16.194594594594594,4.0725945945945945,0.3945945945945946,13,0.0,0.0,17.0,0.0,2025-12,12,Free,Short,Good,Senior
CR00024,2025-01,9,1059.1200000000001,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,9,1059.1200000000001,117.68,10.0,1176.8000000000002,2025-02,2,Low,Long,Developing,Senior
CR00024,2025-02,10,1176.8000000000002,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,10,1117.96,117.68000000000002,12.0,1412.16,2025-03,3,Low,Long,Developing,Senior
CR00024,2025-03,12,1412.16,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,12,1216.0266666666669,117.68,11.0,1294.48,2025-04,4,Low,Long,Developing,Senior
CR00024,2025-04,11,1294.48,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,11,1235.64,117.68,14.0,1647.52,2025-05,5,Low,Long,Developing,Senior
CR00024,2025-05,14,1647.52,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,14,1318.016,117.67999999999999,24.0,2824.32,2025-06,6,Low,Long,Developing,Senior
CR00024,2025-06,24,2824.32,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,24,1569.0666666666668,117.68,16.0,1882.88,2025-07,7,Low,Long,Developing,Senior
CR00024,2025-07,16,1882.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,16,1613.8971428571429,117.68,8.0,941.44,2025-08,8,Low,Long,Developing,Senior
CR00024,2025-08,8,941.44,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,8,1529.8400000000001,117.68,17.0,2000.5600000000002,2025-09,9,Low,Long,Developing,Senior
CR00024,2025-09,17,2000.5600000000002,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,17,1582.1422222222222,117.68,13.0,1529.8400000000001,2025-10,10,Low,Long,Developing,Senior
CR00024,2025-10,13,1529.8400000000001,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,13,1576.912,117.68,18.0,2118.2400000000002,2025-11,11,Low,Long,Developing,Senior
CR00024,2025-11,18,2118.2400000000002,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,16.55421686746988,4.141867469879518,0.3855421686746988,18,1626.1236363636365,117.68,14.0,1647.52,2025-12,12,Low,Long,Developing,Senior
CR00025,2025-01,15,4493.55,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,15,4493.55,299.57,16.0,4793.12,2025-02,2,High,Long,Good,Senior
CR00025,2025-02,16,4793.12,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,16,4643.335,299.57,19.0,5691.83,2025-03,3,High,Long,Good,Senior
CR00025,2025-03,19,5691.83,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,19,4992.833333333333,299.57,23.0,6890.11,2025-04,4,High,Long,Good,Senior
CR00025,2025-04,23,6890.11,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,23,5467.1525,299.57,24.0,7189.68,2025-05,5,High,Long,Good,Senior
CR00025,2025-05,24,7189.68,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,24,5811.658,299.57,9.0,2696.13,2025-06,6,High,Long,Good,Senior
CR00025,2025-06,9,2696.13,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,9,5292.403333333333,299.57,10.0,2995.7,2025-07,7,High,Long,Good,Senior
CR00025,2025-07,10,2995.7,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,10,4964.302857142858,299.57,15.0,4493.55,2025-08,8,High,Long,Good,Senior
CR00025,2025-08,15,4493.55,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,15,4905.45875,299.57,20.0,5991.4,2025-09,9,High,Long,Good,Senior
CR00025,2025-09,20,5991.4,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,20,5026.118888888889,299.57,12.0,3594.84,2025-10,10,High,Long,Good,Senior
CR00025,2025-10,12,3594.84,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,12,4882.991,299.57,13.0,3894.41,2025-11,11,High,Long,Good,Senior
CR00025,2025-11,13,3894.41,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,16.489583333333332,4.13109375,0.3854166666666667,13,4793.12,299.57,16.0,4793.12,2025-12,12,High,Long,Good,Senior
CR00026,2025-01,14,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,14,0.0,0.0,16.0,0.0,2025-02,2,Free,Long,Excellent,Senior
CR00026,2025-02,16,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,16,0.0,0.0,11.0,0.0,2025-03,3,Free,Long,Excellent,Senior
CR00026,2025-03,11,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,11,0.0,0.0,14.0,0.0,2025-04,4,Free,Long,Excellent,Senior
CR00026,2025-04,14,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,14,0.0,0.0,16.0,0.0,2025-05,5,Free,Long,Excellent,Senior
CR00026,2025-05,16,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,16,0.0,0.0,15.0,0.0,2025-06,6,Free,Long,Excellent,Senior
CR00026,2025-06,15,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,15,0.0,0.0,15.0,0.0,2025-07,7,Free,Long,Excellent,Senior
CR00026,2025-07,15,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,15,0.0,0.0,18.0,0.0,2025-08,8,Free,Long,Excellent,Senior
CR00026,2025-08,18,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,18,0.0,0.0,20.0,0.0,2025-09,9,Free,Long,Excellent,Senior
CR00026,2025-09,20,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,20,0.0,0.0,12.0,0.0,2025-10,10,Free,Long,Excellent,Senior
CR00026,2025-10,12,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,12,0.0,0.0,11.0,0.0,2025-11,11,Free,Long,Excellent,Senior
CR00026,2025-11,11,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,14.05813953488372,4.291627906976744,0.8430232558139535,11,0.0,0.0,10.0,0.0,2025-12,12,Free,Long,Excellent,Senior
CR00027,2025-01,13,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,13,0.0,0.0,12.0,0.0,2025-02,2,Free,Short,Developing,Senior
CR00027,2025-02,12,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,12,0.0,0.0,8.0,0.0,2025-03,3,Free,Short,Developing,Senior
CR00027,2025-03,8,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,8,0.0,0.0,10.0,0.0,2025-04,4,Free,Short,Developing,Senior
CR00027,2025-04,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,10,0.0,0.0,16.0,0.0,2025-05,5,Free,Short,Developing,Senior
CR00027,2025-05,16,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,16,0.0,0.0,13.0,0.0,2025-06,6,Free,Short,Developing,Senior
CR00027,2025-06,13,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,13,0.0,0.0,14.0,0.0,2025-07,7,Free,Short,Developing,Senior
CR00027,2025-07,14,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,14,0.0,0.0,18.0,0.0,2025-08,8,Free,Short,Developing,Senior
CR00027,2025-08,18,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,18,0.0,0.0,10.0,0.0,2025-09,9,Free,Short,Developing,Senior
CR00027,2025-09,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,10,0.0,0.0,10.0,0.0,2025-10,10,Free,Short,Developing,Senior
CR00027,2025-10,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,10,0.0,0.0,18.0,0.0,2025-11,11,Free,Short,Developing,Senior
CR00027,2025-11,18,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,14.493421052631579,4.269934210526316,0.8618421052631579,18,0.0,0.0,10.0,0.0,2025-12,12,Free,Short,Developing,Senior
CR00028,2025-01,17,13.26,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,17,13.26,0.78,10.0,7.800000000000001,2025-02,2,Low,Long,Good,Senior
CR00028,2025-02,10,7.800000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,10,10.530000000000001,0.78,20.0,15.600000000000001,2025-03,3,Low,Long,Good,Senior
CR00028,2025-03,20,15.600000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,20,12.22,0.78,16.0,12.48,2025-04,4,Low,Long,Good,Senior
CR00028,2025-04,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,16,12.285,0.78,15.0,11.700000000000001,2025-05,5,Low,Long,Good,Senior
CR00028,2025-05,15,11.700000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,15,12.168000000000001,0.78,16.0,12.48,2025-06,6,Low,Long,Good,Senior
CR00028,2025-06,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,16,12.22,0.78,16.0,12.48,2025-07,7,Low,Long,Good,Senior
CR00028,2025-07,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,16,12.257142857142858,0.78,15.0,11.700000000000001,2025-08,8,Low,Long,Good,Senior
CR00028,2025-08,15,11.700000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,15,12.1875,0.78,16.0,12.48,2025-09,9,Low,Long,Good,Senior
CR00028,2025-09,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,16,12.22,0.78,10.0,7.800000000000001,2025-10,10,Low,Long,Good,Senior
CR00028,2025-10,10,7.800000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,10,11.778,0.78,9.0,7.0200000000000005,2025-11,11,Low,Long,Good,Senior
CR00028,2025-11,9,7.0200000000000005,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,13.836257309941521,4.208128654970761,0.8245614035087719,9,11.345454545454546,0.78,11.0,8.58,2025-12,12,Low,Long,Good,Senior
CR00029,2025-01,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,14,0.0,0.0,9.0,0.0,2025-02,2,Free,Short,Developing,Senior
CR00029,2025-02,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,9,0.0,0.0,11.0,0.0,2025-03,3,Free,Short,Developing,Senior
CR00029,2025-03,11,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,11,0.0,0.0,15.0,0.0,2025-04,4,Free,Short,Developing,Senior
CR00029,2025-04,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,15,0.0,0.0,15.0,0.0,2025-05,5,Free,Short,Developing,Senior
CR00029,2025-05,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,15,0.0,0.0,16.0,0.0,2025-06,6,Free,Short,Developing,Senior
CR00029,2025-06,16,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,16,0.0,0.0,9.0,0.0,2025-07,7,Free,Short,Developing,Senior
CR00029,2025-07,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,9,0.0,0.0,13.0,0.0,2025-08,8,Free,Short,Developing,Senior
CR00029,2025-08,13,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,13,0.0,0.0,21.0,0.0,2025-09,9,Free,Short,Developing,Senior
CR00029,2025-09,21,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,21,0.0,0.0,14.0,0.0,2025-10,10,Free,Short,Developing,Senior
CR00029,2025-10,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,14,0.0,0.0,8.0,0.0,2025-11,11,Free,Short,Developing,Senior
CR00029,2025-11,8,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,14.36774193548387,4.360129032258064,0.8774193548387097,8,0.0,0.0,10.0,0.0,2025-12,12,Free,Short,Developing,Senior
CR00030,2025-01,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,12,0.0,0.0,9.0,0.0,2025-02,2,Free,Medium,Developing,Senior
CR00030,2025-02,9,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,9,0.0,0.0,12.0,0.0,2025-03,3,Free,Medium,Developing,Senior
CR00030,2025-03,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,12,0.0,0.0,13.0,0.0,2025-04,4,Free,Medium,Developing,Senior
CR00030,2025-04,13,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,13,0.0,0.0,12.0,0.0,2025-05,5,Free,Medium,Developing,Senior
CR00030,2025-05,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,12,0.0,0.0,15.0,0.0,2025-06,6,Free,Medium,Developing,Senior
CR00030,2025-06,15,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,15,0.0,0.0,10.0,0.0,2025-07,7,Free,Medium,Developing,Senior
CR00030,2025-07,10,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,10,0.0,0.0,16.0,0.0,2025-08,8,Free,Medium,Developing,Senior
CR00030,2025-08,16,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,16,0.0,0.0,20.0,0.0,2025-09,9,Free,Medium,Developing,Senior
CR00030,2025-09,20,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,20,0.0,0.0,12.0,0.0,2025-10,10,Free,Medium,Developing,Senior
CR00030,2025-10,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,12,0.0,0.0,14.0,0.0,2025-11,11,Free,Medium,Developing,Senior
CR00030,2025-11,14,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,14.91715976331361,4.302426035502958,0.8461538461538461,14,0.0,0.0,24.0,0.0,2025-12,12,Free,Medium,Developing,Senior
CR00031,2025-01,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,10,0.0,0.0,12.0,0.0,2025-02,2,Free,Medium,Developing,Senior
CR00031,2025-02,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,12,0.0,0.0,9.0,0.0,2025-03,3,Free,Medium,Developing,Senior
CR00031,2025-03,9,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,9,0.0,0.0,10.0,0.0,2025-04,4,Free,Medium,Developing,Senior
CR00031,2025-04,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,10,0.0,0.0,13.0,0.0,2025-05,5,Free,Medium,Developing,Senior
CR00031,2025-05,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,13,0.0,0.0,17.0,0.0,2025-06,6,Free,Medium,Developing,Senior
CR00031,2025-06,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,17,0.0,0.0,18.0,0.0,2025-07,7,Free,Medium,Developing,Senior
CR00031,2025-07,18,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,18,0.0,0.0,14.0,0.0,2025-08,8,Free,Medium,Developing,Senior
CR00031,2025-08,14,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,14,0.0,0.0,15.0,0.0,2025-09,9,Free,Medium,Developing,Senior
CR00031,2025-09,15,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,15,0.0,0.0,17.0,0.0,2025-10,10,Free,Medium,Developing,Senior
CR00031,2025-10,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,17,0.0,0.0,13.0,0.0,2025-11,11,Free,Medium,Developing,Senior
CR00031,2025-11,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,15.33125,3.7743124999999997,1.0,13,0.0,0.0,12.0,0.0,2025-12,12,Free,Medium,Developing,Senior
CR00032,2025-01,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,12,0.0,0.0,10.0,0.0,2025-02,2,Free,Short,Developing,Senior
CR00032,2025-02,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,10,0.0,0.0,13.0,0.0,2025-03,3,Free,Short,Developing,Senior
CR00032,2025-03,13,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,13,0.0,0.0,19.0,0.0,2025-04,4,Free,Short,Developing,Senior
CR00032,2025-04,19,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,19,0.0,0.0,11.0,0.0,2025-05,5,Free,Short,Developing,Senior
CR00032,2025-05,11,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,11,0.0,0.0,15.0,0.0,2025-06,6,Free,Short,Developing,Senior
CR00032,2025-06,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,15,0.0,0.0,15.0,0.0,2025-07,7,Free,Short,Developing,Senior
CR00032,2025-07,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,15,0.0,0.0,15.0,0.0,2025-08,8,Free,Short,Developing,Senior
CR00032,2025-08,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,15,0.0,0.0,10.0,0.0,2025-09,9,Free,Short,Developing,Senior
CR00032,2025-09,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,10,0.0,0.0,16.0,0.0,2025-10,10,Free,Short,Developing,Senior
CR00032,2025-10,16,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,16,0.0,0.0,12.0,0.0,2025-11,11,Free,Short,Developing,Senior
CR00032,2025-11,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,15.889570552147239,3.8412883435582823,1.0,12,0.0,0.0,15.0,0.0,2025-12,12,Free,Short,Developing,Senior
CR00033,2025-01,12,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,15.766467065868264,3.814790419161677,1.0,12,0.0,0.0,17.0,0.0,2025-02,2,Free,Long,Good,Senior
CR00033,2025-02,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,15.766467065868264,3.814790419161677,1.0,17,0.0,0.0,12.0,0.0,2025-03,3,Free,Long,Good,Senior
CR00033,2025-03,12,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,15.766467065868264,3.814790419161677,1.0,12,0.0,0.0,17.0,0.0,2025-04,4,Free,Long,Good,Senior
CR00033,2025-04,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,15.766467065868264,3.814790419161677,1.0,17,0.0,0.0,17.0,0.0,2025-05,5,Free,Long,Good,Senior
CR00033,2025-05,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,15.766467065868264,3.814790419161677,1.0,17,0.0,0.0,16.0,0.0,2025-06,6,Free,Long,Good,Senior
